Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,processed_text,processed_text_no_lexnorm
"Anda hebat bicara cinta masih pegang Quran sbagai pegangan hidup, Quran tak bicara cinta tapi perang, bunuh, penggal",1,0,0,1,1,0,0,0,0,0,1,0,hebat bicara cinta pegang quran sbagai pegang hidup quran tidak bicara cinta perang bunuh penggal,hebat bicara cinta pegang quran sbagai pegang hidup quran tak bicara cinta perang bunuh penggal
USER Kelamaan jomblo nanti jablay :(',0,1,0,0,0,0,0,0,0,0,0,0,user jomblo jablay,user jomblo jablay
Perjaka kq di jual... \nSok sok an mau booking.. Tante idiot njir..',1,1,1,0,0,0,1,1,0,1,0,0,perjaka kq jual nsok sombong an booking tante bodoh njir,perjaka kq jual nsok sok an booking tante idiot njir
USER Rev 1: jgn pilih ulama yg DEKAT DG KAFIR dan MUNAFIK',1,1,1,0,1,0,0,0,0,1,0,0,user rev jangan pilih ulama kafir munafik,user rev jgn pilih ulama yg dg kafir munafik
Buat ngejaga kebersihan lingkungan tuh orang2 belum pada melek sama kewajibannya. Asal buang sampah dan ngomong = kan ada petugas kebersihannya',0,0,0,0,0,0,0,0,0,0,0,0,ngejaga bersih lingkung belum melek wajib buang sampah bicara tugas bersih,ngejaga bersih lingkung tuh belum melek wajib buang sampah ngomong tugas bersih
"Sejuk gila dlm ofis, kulit buaya ke apa'",0,0,0,0,0,0,0,0,0,0,0,0,sejuk gila ofis kulit buaya,sejuk gila dlm ofis kulit buaya
"USER Ooo camtu.. Biasalah kena seimbang.. Ada baik ada nakal, ada kucing ada anjing, ada abang ada lain-lain, ada darkside ada brightside.. Tak chill dan tak sosial la kalai takde pelengkap.. Kahkahkah.. K bang selamat maju jaya.. Dah terjawab persoalan saya.. Terima kasih..'",0,0,0,0,0,0,0,0,0,0,0,0,user ooo camtu biasa imbang nakal kucing anjing abang darkside brightside tidak chill tidak sosial la kalai takde lengkap kahkahkah abang selamat maju jaya jawab terima,user ooo camtu biasa imbang nakal kucing anjing abang darkside brightside tak chill tak sosial la kalai takde lengkap kahkahkah bang selamat maju jaya dah jawab terima kasih
"Segala permasalahan saat ini hanya ada satu solusi #2019GantiPresiden ; Jika pun tdk berdampak signifikan,sekurang?nya kita telah mengobati dan mencegah penyakit ini bertambah parah.",1,0,1,0,0,0,0,0,1,1,0,0,masalah solusi tidak dampak signifikan kurang obat cegah sakit tambah,masalah solusi tdk dampak signifikan kurang obat cegah sakit tambah parah
"USER Gampang kak, u buka hp, buka browser, ketik ""budaya palembang""; ; Silahkan menikmati pembelajaran denngan gratis:)))",0,0,0,0,0,0,0,0,0,0,0,0,user gampang kak buka hp buka browser ketik budaya palembang silah nikmat ajar denngan gratis,user gampang kak buka hp buka browser ketik budaya palembang silah nikmat ajar denngan gratis
USER USER Segerombolan onta yg ngaku membela umat tapi itu semata2 demi kepentinga politik praktis.TGB jauh lebih demokratis dia mementingkan umat yg berpikiran modern.salut untukmu TGB',0,0,0,0,0,0,0,0,0,0,0,0,user user gerombol onta ngaku bela umat kepentinga politik praktis tgb demokratis penting umat pikir modern salut untuk tgb,user user gerombol onta yg ngaku bela umat kepentinga politik praktis tgb demokratis penting umat yg pikir modern salut untuk tgb
USER Culun mending kampung jes',1,1,1,0,0,0,0,0,1,1,0,0,user culun lebih baik kampung jes,user culun mending kampung jes
RT USER: Goyangan jilboob mantap bener nih hyper kontol doi. \n\nTadi sambil squirt loh... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n\nYang belum nonton live nya.. Besok doi\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,retweet user goyang jilboob bagus hyper kontol ntadi squirt loh xf xf xd xf xf xd xf xf xd nyang belum nonton live besok xe xa,rt user goyang jilboob mantap bener nih hyper kontol doi ntadi squirt loh xf xf xd xf xf xd xf xf xd nyang belum nonton live besok doi xe xa
"islam di indonesia itu adalah islam nusantara, islam yang sudah di modifikasi sedemikian rupa supaya masuk dengan budaya indonesia yang beragam, islam nusantara adalah islam yang toleran.",0,0,0,0,0,0,0,0,0,0,0,0,islam indonesia islam nusantara islam modifikasi budaya indonesia agam islam nusantara islam toleran,islam indonesia islam nusantara islam modifikasi budaya indonesia agam islam nusantara islam toleran
"Presiden Aspek Indonesia Mbak USER :; Kami tidak Anti Investasi Asing; Tapi , apabila berubah jadi Invasi Asing, sudah kewajiban KITA sebagai Warga Negara utk melawannya",0,0,0,0,0,0,0,0,0,0,0,0,presiden aspek indonesia mbak user tidak anti investasi asing ubah invasi asing wajib warga negara lawan,presiden aspek indonesia mbak user tidak anti investasi asing ubah invasi asing wajib warga negara utk lawan
â?¶Pkl 09.15 wib ; Kanit Binmas Ipda Mt. Hutasoit melaks Sambang dan menyampaikan pesan2 kamtibmas ttg pilgub dan pilkada 2018 kpd Karyawan BRI Ranting Muara DAMENRA SIHITE dkk di Desa Hutanagodang Kec. Muara Kab. Tap. Utara.,0,0,0,0,0,0,0,0,0,0,0,0,pkl wib kanit binmas ipda mt hutasoit melaks sambang pesan kamtibmas pilgub pilkada karyawan bri ranting muara damenra sihite kawan kawan desa hutanagodang kec muara kab tap utara,pkl wib kanit binmas ipda mt hutasoit melaks sambang pesan kamtibmas ttg pilgub pilkada kpd karyawan bri ranting muara damenra sihite dkk desa hutanagodang kec muara kab tap utara
"USER Kalimantan sdh biasa matlam gini, batu bara nya di keruk, listriknya megap2...",0,0,0,0,0,0,0,0,0,0,0,0,user kalimantan matlam batu bara keruk listrik megap,user kalimantan sdh matlam gin batu bara keruk listrik megap
"â??fardu kifayahâ?? atau berhukum wajib dalam ajaran Islam. Pada pilpres mendatang, harus ada utusan dari kalangan santri yang disokong ulama untuk maju memimpin negeri.;",0,0,0,0,0,0,0,0,0,0,0,0,fardu kifayah hukum wajib ajar islam pilpres utus kalang santri sokong ulama maju pimpin negeri,fardu kifayah hukum wajib ajar islam pilpres utus kalang santri sokong ulama maju pimpin negeri
USER Hah? Wah bangke emang nih truk',1,1,1,0,0,0,0,0,1,1,0,0,user hah bangke truk,user hah bangke emang nih truk
Nahdliyin Minta Setop Penghinaan Terhadap Maruf Amin,0,0,0,0,0,0,0,0,0,0,0,0,nahdliyin setop hina maruf amin,nahdliyin setop hina maruf amin
"USER Cebong, kampret, dan onta juga ngak bersinggungan dengan laut'",1,1,0,1,0,0,0,0,1,0,1,0,user cebong kampret onta ngak singgung laut,user cebong kampret onta ngak singgung laut
USER Risa baru saja pulang dari pelatihan khususnya ketika iris hazel miliknya menangkap siluet seorang gadis. Gadis yang sangat asing.\n\nBelum pernah Risa temui gadis ini sebelumnya di radio tempatnya tinggal dan bekerja ini. Maka dari itu R,0,0,0,0,0,0,0,0,0,0,0,0,user risa pulang latih iris hazel milik tangkap siluet gadis gadis asing nbelum risa temu gadis radio tempat tinggal,user risa pulang latih iris hazel milik tangkap siluet gadis gadis asing nbelum risa temu gadis radio tempat tinggal
USER USER USER Hahahaha orang gila ngomong cak..??\nMakanya jangan terlalu banyak micin biar otak loe encer cong...\nNgomong ae ngawur muslim kamu itu muslim silit tau...babi.',1,1,1,0,1,0,0,0,0,1,0,0,user user user hahahaha gila bicara cak nmakanya jangan micin otak encer cong nngomong ae ngawur muslim muslim silit babi,user user user hahahaha gila ngomong cak nmakanya jangan micin biar otak loe encer cong nngomong ae ngawur muslim muslim silit tau babi
"USER USER USER USER USER USER USER USER USER USER USER Coba ngaca n introspeksi,apakah keluarga anda yg gak pake hijab komunis jga?,otak dipakai jgn cmn jd property or pa",1,0,1,0,0,0,0,0,1,1,0,0,user user user user user user user user user user user coba ngaca introspeksi keluarga tidak pakai hijab komunis jga otak pakai jangan cmn property or pa,user user user user user user user user user user user coba ngaca introspeksi keluarga yg gak pake hijab komunis jga otak pakai jgn cmn jd property or pa
muhammadiyahinggris jalin kerjasama pengendalian ekstrimisme,0,0,0,0,0,0,0,0,0,0,0,0,muhammadiyahinggris jalin kerjasama kendali ekstrimisme,muhammadiyahinggris jalin kerjasama kendali ekstrimisme
"USER Kalo neraka terkena bom , maka surga akan selalu ada untuk semua org dimuka bumi ini termasuk goku.'",0,0,0,0,0,0,0,0,0,0,0,0,user neraka kena bom surga muka bumi goku,user kalo neraka kena bom surga org muka bumi goku
"BOT mau nanya. 'ich liebe dich' artinya apa? Yg jawab ntar BOT kasih aipet yg barusan nyemplung di jamban kuda (\xe2\x80\xa2\xcc\xaf\xcd\xa1_\xe2\x80\xa2\xcc\xaf\xcd\xa1 )""",0,1,0,0,0,0,0,0,0,0,0,0,bot nanya ich liebe dich ntar bot aipet barusan nyemplung jamban kuda xe xa xcc xaf xcd xa xe xa xcc xaf xcd xa,bot nanya ich liebe dich yg ntar bot kasih aipet yg barusan nyemplung jamban kuda xe xa xcc xaf xcd xa xe xa xcc xaf xcd xa
COPOT Darmin Nasution Menko Perekonomian BODOH yang turunkan daya beli sejak menjabat USER USER,1,1,1,0,0,0,0,0,1,1,0,0,copot darmin nasution menko ekonomi bodoh turun daya beli jabat user user,copot darmin nasution menko ekonomi bodoh turun daya beli jabat user user
RT USER: Bodo amat anjir bodo ngakak gua ngakak astagfirullah humor bet URL,0,1,0,0,0,0,0,0,0,0,0,0,retweet user bodoh anjing bodoh ngakak ngakak astagfirullah humor bet url,rt user bodo anjir bodo ngakak gua ngakak astagfirullah humor bet url
"USER USER Matamu picek, cukk..\nOra delok prestasli pak jokowi..\n\nGuoblokkk..!!\nTolol....!!'",1,1,1,0,0,0,1,0,0,1,0,0,user user mata picek cukk nora dok prestasli jokowi nguoblokkk ntolol,user user mata picek cukk nora dok prestasli jokowi nguoblokkk ntolol
"Berhasil Penjarakan Ahok, Alumni 212 Pendukung Rizieq Akan Lengserkan Jokowi Usai Lebaran",1,0,1,0,0,0,0,0,1,0,0,1,hasil penjara ahok alumni dukung rizieq lengser jokowi lebaran,hasil penjara ahok alumni dukung rizieq lengser jokowi lebaran
"USER Coba dedengkot JIN terus terang ke para ulama Saudi atau rilis ke publik tentang akidah JIN. Contoh, JIN tidak anggap kafir pemeluk Kristen, Hindu, Budha, dll; semua punya peluang masuk surga. \nAku yakin akan keluar fatwa dari Saudi: JIN adal",0,0,0,0,0,0,0,0,0,0,0,0,user coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin tidak anggap kafir peluk kristen hindu budha peluang surga naku fatwa saudi jin adal,user coba dedengkot jin terang ulama saudi rilis publik akidah jin contoh jin tidak anggap kafir peluk kristen hindu budha dll peluang surga naku fatwa saudi jin adal
"USER Atau seperti hujan lebat dari langit, bersama dengan gelap-gelita, dan guruh serta kilat; mereka menyumbat jarinya ke dalam telinga masing-masing dari mendengar suara petir, kerana mereka takut mati. (Masakan mereka boleh terlepas) sedang Allah me",0,0,0,0,0,0,0,0,0,0,0,0,user hujan lebat langit gelap gelita guruh kilat sumbat jari telinga dengar suara petir rana takut mati masakan lepas allah me,user hujan lebat langit gelap gelita guruh kilat sumbat jari telinga dengar suara petir rana takut mati masakan lepas allah me
Cerdas dan konseptual,0,0,0,0,0,0,0,0,0,0,0,0,cerdas konseptual,cerdas konseptual
"USER ""Namaku Baek Yoon\xe2\x80\x94gi ...""\n\nUcapan terputus seiring dia mengerjap mata yang terasa mengantuk sedikit demi sedikit. Gigit bibirnya ragu karena dia ingin menggapai gelas sekali lagi untuk meminum sebagaimana wine yang ditinggal di m",0,0,0,0,0,0,0,0,0,0,0,0,user nama baek yoon xe xgi nucapan putus iring kerjap antuk gigit bibir ragu gapai gelas minum wine tinggal,user nama baek yoon xe xgi nucapan putus iring kerjap antuk gigit bibir ragu gapai gelas minum wine tinggal
"Bismillah, Melayu Raya, Tanah Melayu macam-macam nama kita pernah dengar. Tapi pernah tak kita kaji, besar mana jajahan Tanah Melayu dulu? Dalam thread ini saya akan kupaskan serba sedikit tentang bani jawi.'",0,0,0,0,0,0,0,0,0,0,0,0,bismillah melayu raya tanah melayu nama dengar tidak kaji jajah tanah melayu thread kupas serba bani jawi,bismillah melayu raya tanah melayu nama dengar tak kaji jajah tanah melayu thread kupas serba bani jawi
"Bila nak kawin ni kena simpan duit,ilmu agama kena cukup, semua benda kena cukup la senang cerita",0,0,0,0,0,0,0,0,0,0,0,0,nak kawin simpan duit ilmu agama benda la senang cerita,nak kawin ni simpan duit ilmu agama benda la senang cerita
"// Aduh lucu banget adek kelas gue pas SMA laporan katanya ""bang hari ini kita field trip ke Taman Safari, heran dah (nyebut 1 nama temennya dia) mau arisan ama keluarganya aja bawa 1 sekolahan.""\n\nTai, arisan.'",0,1,0,0,0,0,0,0,0,0,0,0,aduh lucu adek kelas sma lapor abang field trip taman safari heran nyebut nama temennya arisan keluarga bawa sekolah ntai arisan,aduh lucu banget adek kelas gue pas sma lapor bang field trip taman safari heran dah nyebut nama temennya arisan ama keluarga aja bawa sekolah ntai arisan
USER Gimana mainnya asw',0,1,0,0,0,0,0,0,0,0,0,0,user main asw,user gimana main asw
"Inilah kehebatan dan kearifan suku Baduy. Hutan tetap terjaga, budaya menjadi nafas kehidupan. Mereka hidup dgn menjaga keseimbangan alam.",0,0,0,0,0,0,0,0,0,0,0,0,hebat arif suku baduy hutan jaga budaya nafas hidup hidup jaga imbang alam,hebat arif suku baduy hutan jaga budaya nafas hidup hidup dgn jaga imbang alam
"Yailaah giliran gini aja pada rame yg ngebela\nDulu pas idol mati, cuma sedih doang malah diserbu gila2an\nYang sarap siapa ya maap?'",0,1,0,0,0,0,0,0,0,0,0,0,yailaah gilir rame ngebela ndulu idol mati sedih serbu gila nyang gila maap,yailaah gilir gin aja rame yg ngebela ndulu pas idol mati sedih doang serbu gila nyang sarap maap
"USER USER Bersabar, berdoa, usaha, ikhtiar... Mudah-mudahan bentar lagi #2019GantiPresiden gak pake contekan, gak pake planga-plongo... ?",1,0,1,0,0,0,0,0,1,1,0,0,user user sabar doa usaha ikhtiar mudah mudah bentar tidak pakai contek tidak pakai planga plongo,user user sabar doa usaha ikhtiar mudah mudah bentar gak pake contek gak pake planga plongo
"USER USER USER Umat islam siapa yg ente mksd??\nFPI? HTI? Mrk bkn muslim. Tp penista islam. Bajingan mrk itu. Muslim tdk mgkn berbuat onar. Pengecut lari dr tgg jwb stlh mesum.\nApa2 islam, apa2 islam. Giliran mesum apa itu islam? Berbuat onar itu islam?",1,1,0,1,1,0,0,1,0,0,1,0,user user user umat islam ente mksd nfpi hti bukan muslim nista islam bajing muslim tidak buat onar kecut lari tgg jwb mesum islam islam gilir mesum islam buat onar islam,user user user umat islam yg ente mksd nfpi hti mrk bkn muslim tp nista islam bajing mrk muslim tdk mgkn buat onar kecut lari dr tgg jwb stlh mesum napa islam islam gilir mesum islam buat onar islam
Warga Semarang Prihatin Kontroversi Puisi Gus Mus,0,0,0,0,0,0,0,0,0,0,0,0,warga semarang prihatin kontroversi puisi gus mus,warga semarang prihatin kontroversi puisi gus mus
Celeng nya bang acon susah bgt dah \xf0\x9f\x98\xa,1,1,1,0,0,0,0,0,1,1,0,0,celeng abang acon susah xf xf xa,celeng bang acon susah bgt dah xf xf xa
USER tapi kenapa kamu malah cari musuh! dasar peranakan cebong kampret!',1,1,1,0,0,0,0,0,1,1,0,0,user cari musuh dasar ana cebong kampret,user cari musuh dasar ana cebong kampret
"USER Setuju, DPR, menteri, dan seluruh pejabat negara wajib dipotong 50% termasuk presiden.\nTiap PNS dipotong jg.\nPegawai swasta tidak dipotong.'",0,0,0,0,0,0,0,0,0,0,0,0,user tuju dpr menteri jabat negara wajib potong presiden ntiap pns potong npegawai swasta tidak potong,user tuju dpr menteri jabat negara wajib potong presiden ntiap pns potong jg npegawai swasta tidak potong
"Cie ni akun berhasil membodohi kaum 212, yg bikin kaum-kaumnya sendiri biar dikata Jokowi ANTI ISLAM, wkwkwk :)",1,0,1,0,1,0,0,0,0,1,0,0,cie akun hasil bodoh kaum kaum kaum kata jokowi anti islam tertawa,cie ni akun hasil bodoh kaum yg bikin kaum kaum biar kata jokowi anti islam wkwkwk
USER USER USER Yang juara ngibul kan junjungan kalian wahai bani kampret 212',1,1,0,1,0,0,0,0,1,0,1,0,user user user juara ngibul junjung bani kampret,user user user juara ngibul junjung bani kampret
USER Aku ga ada keturunan cina tapi aku sipit?',0,0,0,0,0,0,0,0,0,0,0,0,user tidak turun cina sipit,user ga turun cina sipit
USER Tanya amin rais.. Dulu dia yg bikin kacau dan nyuruh reformasi. Pilkada salah satu hasilnya.,1,0,1,0,0,0,0,0,1,1,0,0,user amin rais kacau nyuruh reformasi pilkada salah hasil,user amin rais yg bikin kacau nyuruh reformasi pilkada salah hasil
Fahri Hamzah: Kalau Saya Jadi Presiden KPK Akan Saya Bubarkan URL,1,0,0,1,0,0,0,0,1,0,0,1,fahri hamzah presiden kpk bubar url,fahri hamzah presiden kpk bubar url
Dia takut banci tapi :( USER URL,0,1,0,0,0,0,0,0,0,0,0,0,takut banci user url,takut banci user url
"LINMAS WILAYAH TAWANGSARI, BULU &amp; WERU TERIMA PEMBEKALAN PAM PILKADA SERENTAK",0,0,0,0,0,0,0,0,0,0,0,0,linmas wilayah tawangsari bulu weru terima bekal pam pilkada serentak,linmas wilayah tawangsari bulu amp weru terima bekal pam pilkada serentak
USER KENAPA BOLOT',0,1,0,0,0,0,0,0,0,0,0,0,user bolot,user bolot
Doi tuh native speaker ya.\n\nMother language-nya english.\n\nKomen dijaga dong bangsad',1,1,1,0,0,0,0,0,1,1,0,0,native speaker nmother language english nkomen jaga bangsad,doi tuh native speaker nmother language english nkomen jaga bangsad
Kita-kita biasa aja dengan pernyataan yang ada. Ga ngerasa bangke.',0,1,0,0,0,0,0,0,0,0,0,0,nyata tidak ngerasa bangke,aja nyata ga ngerasa bangke
"USER Mungkin mrk slh tulis atau slh sebut aja Bu ... \nMkst nya mungkin CEBONG MUDA KAMPUNGAN , \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81'",1,1,1,0,0,0,0,0,1,1,0,0,user salah tulis salah bu nmkst cebong muda kampung xf xf xf xf xf xf,user mrk slh tulis slh aja bu nmkst cebong muda kampung xf xf xf xf xf xf
"Uname absurd bahkan first impression gak akan bikin enak imaginenya, dan gak ganteng typing pas dicoba eue di dm enak banget. Berharap di dm lagi ternyata enggak sama sekali:"")'",0,0,0,0,0,0,0,0,0,0,0,0,uname absurd first impression tidak imaginenya tidak ganteng typing coba eue pesan harap pesan tidak,uname absurd first impression gak bikin imaginenya gak ganteng typing pas coba eue dm banget harap dm
USER USER Admin.. Bukan presiden.. Tapi pm,0,0,0,0,0,0,0,0,0,0,0,0,user user admin bukan presiden pm,user user admin bukan presiden pm
RT USER: Stw singaraja suka kontol URL,0,1,0,0,0,0,0,0,0,0,0,0,retweet user stw singaraja suka kontol url,rt user stw singaraja suka kontol url
USER USER USER kafir haram jadi pemimpin nyet',1,1,0,1,1,0,0,0,0,0,1,0,user user user kafir haram pimpin nyet,user user user kafir haram pimpin nyet
Shio baekhyun itu Monyet',0,0,0,0,0,0,0,0,0,0,0,0,shio baekhyun monyet,shio baekhyun monyet
"Ceruk pasar itu pasar yg lbh kecil, tp satu pasar itu pst butuh ke kita. Cth: Asuransi pensiunan tentara di US tuh. Ga semua org pensiunan tentara, tp sekalinya pensiunan tentara, pst ke asuransi tsb. Atau alat kebutuhan org cacat. Ga semua org cacat, ta",0,0,0,0,0,0,0,0,0,0,0,0,ceruk pasar pasar pasar pst butuh cth asuransi pensiun tentara us tidak pensiun tentara sekali pensiun tentara pst asuransi alat butuh cacat tidak cacat ta,ceruk pasar pasar yg lbh tp pasar pst butuh cth asuransi pensiun tentara us tuh ga org pensiun tentara tp sekali pensiun tentara pst asuransi tsb alat butuh org cacat ga org cacat ta
